,Factor,Nodo,Valor,Fecha
65942,CEC,25Y,7.774048096432962,20201120
65943,CECUVR,25Y,3.558862355563708,20201120
65944,CEC,25Y,7.774048096432962,20201121
65945,CECUVR,25Y,3.558862355563708,20201121
65946,CEC,25Y,7.774048096432962,20201122
65947,CECUVR,25Y,3.558862355563708,20201122
65948,CEC,25Y,7.710827454174374,20201123
65949,CECUVR,25Y,3.5596226283167054,20201123
65950,CEC,25Y,7.694094292005915,20201124
65951,CECUVR,25Y,3.568135391486771,20201124
65952,CEC,25Y,7.667750484410751,20201125
65953,CECUVR,25Y,3.6313024350762113,20201125
65954,CEC,25Y,7.737624925762887,20201126
65955,CECUVR,25Y,3.633645346129244,20201126
65956,CEC,25Y,7.710099655062375,20201127
65957,CECUVR,25Y,3.626069376215102,20201127
65958,CEC,25Y,7.710099655062375,20201128
65959,CECUVR,25Y,3.626069376215102,20201128
65960,CEC,25Y,7.710099655062375,20201129
65961,CECUVR,25Y,3.626069376215102,20201129
65962,CEC,25Y,7.684672363814937,20201130
65963,CECUVR,25Y,3.5500686950607374,20201130
65964,CEC,25Y,7.727354499471817,20201201
65965,CECUVR,25Y,3.550769979158974,20201201
65966,CEC,25Y,7.768468504784631,20201202
65967,CECUVR,25Y,3.542302094517402,20201202
65968,CEC,25Y,7.645163642978359,20201203
65969,CECUVR,25Y,3.49601080165145,20201203
65970,CEC,25Y,7.630234539044589,20201204
65971,CECUVR,25Y,3.510633204437408,20201204
65972,CEC,25Y,7.630234539044589,20201205
65973,CECUVR,25Y,3.510633204437408,20201205
65974,CEC,25Y,7.630234539044589,20201206
65975,CECUVR,25Y,3.510633204437408,20201206
65976,CEC,25Y,7.636673102344349,20201207
65977,CECUVR,25Y,3.5013067418288024,20201207
65978,CEC,25Y,7.636673102344349,20201208
65979,CECUVR,25Y,3.5013067418288024,20201208
65980,CEC,25Y,7.61819572796254,20201209
65981,CECUVR,25Y,3.4952836686158677,20201209
65982,CEC,25Y,7.643873366094889,20201210
65983,CECUVR,25Y,3.536624688907386,20201210
65984,CEC,25Y,7.679771791099288,20201211
65985,CECUVR,25Y,3.53478219861747,20201211
65986,CEC,25Y,7.679771791099288,20201212
65987,CECUVR,25Y,3.53478219861747,20201212
65988,CEC,25Y,7.679771791099288,20201213
65989,CECUVR,25Y,3.53478219861747,20201213
65990,CEC,25Y,7.643197763974574,20201214
65991,CECUVR,25Y,3.500523622441976,20201214
65992,CEC,25Y,7.637901920744516,20201215
65993,CECUVR,25Y,3.4559500715486635,20201215
65994,CEC,25Y,7.632569825037461,20201216
65995,CECUVR,25Y,3.399915376398144,20201216
65996,CEC,25Y,7.577193096328294,20201217
65997,CECUVR,25Y,3.392522732581038,20201217
65998,CEC,25Y,7.573611544679948,20201218
65999,CECUVR,25Y,3.3933269881107675,20201218
66000,CEC,25Y,7.573611544679948,20201219
66001,CECUVR,25Y,3.3933269881107675,20201219
66002,CEC,25Y,7.573611544679948,20201220
66003,CECUVR,25Y,3.3933269881107675,20201220
66004,CEC,25Y,7.570571984953123,20201221
66005,CECUVR,25Y,3.397733965701266,20201221
66006,CEC,25Y,7.555546123006751,20201222
66007,CECUVR,25Y,3.452086986739777,20201222
66008,CEC,25Y,7.560805499462986,20201223
66009,CECUVR,25Y,3.4713850777991384,20201223
66010,CEC,25Y,7.5600313656766,20201224
66011,CECUVR,25Y,3.471760591659123,20201224
66012,CEC,25Y,7.5600313656766,20201225
66013,CECUVR,25Y,3.471760591659123,20201225
66014,CEC,25Y,7.5600313656766,20201226
66015,CECUVR,25Y,3.471760591659123,20201226
66016,CEC,25Y,7.5600313656766,20201227
66017,CECUVR,25Y,3.471760591659123,20201227
66018,CEC,25Y,7.553737727865295,20201228
66019,CECUVR,25Y,3.4667356310156494,20201228
66020,CEC,25Y,7.51107084277205,20201229
66021,CECUVR,25Y,3.4332173120343645,20201229
66022,CEC,25Y,7.419478403732826,20201230
66023,CECUVR,25Y,3.431436802128829,20201230
66024,CEC,25Y,7.419478403732826,20201231
66025,CECUVR,25Y,3.431436802128829,20201231
66026,CEC,25Y,7.419478403732826,20210101
66027,CECUVR,25Y,3.431436802128829,20210101
66028,CEC,25Y,7.419478403732826,20210102
66029,CECUVR,25Y,3.431436802128829,20210102
66030,CEC,25Y,7.419478403732826,20210103
66031,CECUVR,25Y,3.431436802128829,20210103
66032,CEC,25Y,7.380896223373967,20210104
66033,CECUVR,25Y,3.4489801905697397,20210104
66034,CEC,25Y,7.388329891620171,20210105
66035,CECUVR,25Y,3.4512567819629414,20210105
66036,CEC,25Y,7.387173898718258,20210106
66037,CECUVR,25Y,3.397940338790306,20210106
66038,CEC,25Y,7.446136383929414,20210107
66039,CECUVR,25Y,3.3832020914811967,20210107
66040,CEC,25Y,7.467270821209526,20210108
66041,CECUVR,25Y,3.363297350572836,20210108
66042,CEC,25Y,7.467270821209526,20210109
66043,CECUVR,25Y,3.363297350572836,20210109
66044,CEC,25Y,7.467270821209526,20210110
66045,CECUVR,25Y,3.363297350572836,20210110
66046,CEC,25Y,7.467270821209526,20210111
66047,CECUVR,25Y,3.363297350572836,20210111
66048,CEC,25Y,7.636784724579848,20210112
66049,CECUVR,25Y,3.402652527783068,20210112
66050,CEC,25Y,7.654321227957794,20210113
66051,CECUVR,25Y,3.392095664841998,20210113
66052,CEC,25Y,7.661719819994439,20210114
66053,CECUVR,25Y,3.3994137568004623,20210114
66054,CEC,25Y,7.672665776384391,20210115
66055,CECUVR,25Y,3.393770071794,20210115
66056,CEC,25Y,7.672665776384391,20210116
66057,CECUVR,25Y,3.393770071794,20210116
66058,CEC,25Y,7.672665776384391,20210117
66059,CECUVR,25Y,3.393770071794,20210117
66060,CEC,25Y,7.666866818280749,20210118
66061,CECUVR,25Y,3.38284521299328,20210118
66062,CEC,25Y,7.702109695748183,20210119
66063,CECUVR,25Y,3.378792176845069,20210119
66064,CEC,25Y,7.688872583911643,20210120
66065,CECUVR,25Y,3.385602825447487,20210120
66066,CEC,25Y,7.66815152870477,20210121
66067,CECUVR,25Y,3.4200951063531937,20210121
66068,CEC,25Y,7.713484173422436,20210122
66069,CECUVR,25Y,3.423453784693331,20210122
66070,CEC,25Y,7.713484173422436,20210123
66071,CECUVR,25Y,3.423453784693331,20210123
66072,CEC,25Y,7.713484173422436,20210124
66073,CECUVR,25Y,3.423453784693331,20210124
66074,CEC,25Y,7.749410269541057,20210125
66075,CECUVR,25Y,3.380306961246604,20210125
66076,CEC,25Y,7.796193153809439,20210126
66077,CECUVR,25Y,3.431148325348832,20210126
66078,CEC,25Y,7.915167638902099,20210127
66079,CECUVR,25Y,3.494066306389332,20210127
66080,CEC,25Y,7.8731619913489315,20210128
66081,CECUVR,25Y,3.5255186325937604,20210128
66082,CEC,25Y,7.874888181336526,20210129
66083,CECUVR,25Y,3.521442287584864,20210129
66084,CEC,25Y,7.874888181336526,20210130
66085,CECUVR,25Y,3.521442287584864,20210130
66086,CEC,25Y,7.874888181336526,20210131
66087,CECUVR,25Y,3.521442287584864,20210131
66088,CEC,25Y,7.889625584768778,20210201
66089,CECUVR,25Y,3.533439331126753,20210201
66090,CEC,25Y,7.906525515367391,20210202
66091,CECUVR,25Y,3.5309787176069696,20210202
66092,CEC,25Y,7.873224766570463,20210203
66093,CECUVR,25Y,3.5128247224568865,20210203
66094,CEC,25Y,7.874442725479525,20210204
66095,CECUVR,25Y,3.5381278829116347,20210204
66096,CEC,25Y,7.860539158016744,20210205
66097,CECUVR,25Y,3.5529984369983447,20210205
66098,CEC,25Y,7.860539158016744,20210206
66099,CECUVR,25Y,3.5529984369983447,20210206
66100,CEC,25Y,7.860539158016744,20210207
66101,CECUVR,25Y,3.5529984369983447,20210207
66102,CEC,25Y,7.9223883740187295,20210208
66103,CECUVR,25Y,3.561476078225345,20210208
66104,CEC,25Y,7.933649822153099,20210209
66105,CECUVR,25Y,3.613632992647186,20210209
66106,CEC,25Y,7.902003323655782,20210210
66107,CECUVR,25Y,3.605066292541359,20210210
66108,CEC,25Y,7.902783312787376,20210211
66109,CECUVR,25Y,3.573457485471465,20210211
66110,CEC,25Y,7.927330958205836,20210212
66111,CECUVR,25Y,3.5861688702549577,20210212
66112,CEC,25Y,7.927330958205836,20210213
66113,CECUVR,25Y,3.5861688702549577,20210213
66114,CEC,25Y,7.927330958205836,20210214
66115,CECUVR,25Y,3.5861688702549577,20210214
66116,CEC,25Y,7.892558918378345,20210215
66117,CECUVR,25Y,3.5684418588974864,20210215
66118,CEC,25Y,7.918432853463742,20210216
66119,CECUVR,25Y,3.596694919162946,20210216
66120,CEC,25Y,7.948946447648786,20210217
66121,CECUVR,25Y,3.703540552417217,20210217
66122,CEC,25Y,7.917287051130395,20210218
66123,CECUVR,25Y,3.710893212776867,20210218
66124,CEC,25Y,7.9851124488867775,20210219
66125,CECUVR,25Y,3.7290304321452528,20210219
66126,CEC,25Y,7.9851124488867775,20210220
66127,CECUVR,25Y,3.7290304321452528,20210220
66128,CEC,25Y,7.9851124488867775,20210221
66129,CECUVR,25Y,3.7290304321452528,20210221
66130,CEC,25Y,8.111678898390483,20210222
66131,CECUVR,25Y,3.801666654652558,20210222
66132,CEC,25Y,8.126569662444961,20210223
66133,CECUVR,25Y,3.777185318749399,20210223
66134,CEC,25Y,8.147554736594076,20210224
66135,CECUVR,25Y,3.7312987090728944,20210224
66136,CEC,25Y,8.207838122448607,20210225
66137,CECUVR,25Y,3.8095734000144432,20210225
66138,CEC,25Y,8.150063956108422,20210226
66139,CECUVR,25Y,3.732830350940852,20210226
66140,CEC,25Y,8.150063956108422,20210227
66141,CECUVR,25Y,3.732830350940852,20210227
66142,CEC,25Y,8.150063956108422,20210228
66143,CECUVR,25Y,3.732830350940852,20210228
66144,CEC,25Y,8.02075885839133,20210301
66145,CECUVR,25Y,3.677784517605853,20210301
66146,CEC,25Y,8.023253407812225,20210302
66147,CECUVR,25Y,3.8213867972673783,20210302
66148,CEC,25Y,8.122190170288878,20210303
66149,CECUVR,25Y,3.951773147530968,20210303
66150,CEC,25Y,8.246907650377633,20210304
66151,CECUVR,25Y,4.007635013475341,20210304
66152,CEC,25Y,8.33442195935843,20210305
66153,CECUVR,25Y,3.985811648838977,20210305
66154,CEC,25Y,8.33442195935843,20210306
66155,CECUVR,25Y,3.985811648838977,20210306
66156,CEC,25Y,8.33442195935843,20210307
66157,CECUVR,25Y,3.985811648838977,20210307
66158,CEC,25Y,8.453762365011496,20210308
66159,CECUVR,25Y,3.963926673498253,20210308
66160,CEC,25Y,8.464272595384493,20210309
66161,CECUVR,25Y,3.9597138397936105,20210309
66162,CEC,25Y,8.403110769266053,20210310
66163,CECUVR,25Y,3.965720471595669,20210310
66164,CEC,25Y,8.286878789819774,20210311
66165,CECUVR,25Y,3.963212769659408,20210311
66166,CEC,25Y,8.326544741275498,20210312
66167,CECUVR,25Y,3.9761912212938455,20210312
66168,CEC,25Y,8.326544741275498,20210313
66169,CECUVR,25Y,3.9761912212938455,20210313
66170,CEC,25Y,8.326544741275498,20210314
66171,CECUVR,25Y,3.9761912212938455,20210314
66172,CEC,25Y,8.332619153737465,20210315
66173,CECUVR,25Y,3.9646734202848366,20210315
66174,CEC,25Y,8.318176241283393,20210316
66175,CECUVR,25Y,3.970065908697906,20210316
66176,CEC,25Y,8.36335636895984,20210317
66177,CECUVR,25Y,4.093430985550239,20210317
66178,CEC,25Y,8.389788938205879,20210318
66179,CECUVR,25Y,4.108268146074878,20210318
66180,CEC,25Y,8.419373752104264,20210319
66181,CECUVR,25Y,4.035918034667207,20210319
66182,CEC,25Y,8.419373752104264,20210320
66183,CECUVR,25Y,4.035918034667207,20210320
66184,CEC,25Y,8.419373752104264,20210321
66185,CECUVR,25Y,4.035918034667207,20210321
66186,CEC,25Y,8.419373752104264,20210322
66187,CECUVR,25Y,4.035918034667207,20210322
66188,CEC,25Y,8.576863493962094,20210323
66189,CECUVR,25Y,4.079578447404386,20210323
66190,CEC,25Y,8.789719766348325,20210324
66191,CECUVR,25Y,4.041923671093928,20210324
66192,CEC,25Y,8.781633679280066,20210325
66193,CECUVR,25Y,4.079119030878253,20210325
66194,CEC,25Y,8.783268794377207,20210326
66195,CECUVR,25Y,4.054240140833598,20210326
66196,CEC,25Y,8.783268794377207,20210327
66197,CECUVR,25Y,4.054240140833598,20210327
66198,CEC,25Y,8.783268794377207,20210328
66199,CECUVR,25Y,4.054240140833598,20210328
66200,CEC,25Y,8.80268550664336,20210329
66201,CECUVR,25Y,4.026022655912942,20210329
66202,CEC,25Y,8.895667009925479,20210330
66203,CECUVR,25Y,4.09945467126589,20210330
66204,CEC,25Y,8.785847505270873,20210331
66205,CECUVR,25Y,4.007897348960654,20210331
66206,CEC,25Y,8.785847505270873,20210401
66207,CECUVR,25Y,4.007897348960654,20210401
66208,CEC,25Y,8.785847505270873,20210404
66209,CECUVR,25Y,4.007897348960654,20210404
66210,CEC,25Y,8.732927497033138,20210405
66211,CECUVR,25Y,4.01113819893113,20210405
66212,CEC,25Y,8.612914397071059,20210406
66213,CECUVR,25Y,3.9818743151145854,20210406
66214,CEC,25Y,8.44555675799976,20210407
66215,CECUVR,25Y,3.9826181825041607,20210407
66216,CEC,25Y,8.399100101398993,20210408
66217,CECUVR,25Y,3.990187397629952,20210408
66218,CEC,25Y,8.347450054976502,20210409
66219,CECUVR,25Y,4.081208304010597,20210409
66220,CEC,25Y,8.347450054976502,20210410
66221,CECUVR,25Y,4.081208304010597,20210410
66222,CEC,25Y,8.347450054976502,20210411
66223,CECUVR,25Y,4.081208304010597,20210411
66224,CEC,25Y,8.496189262051246,20210412
66225,CECUVR,25Y,4.128823355278,20210412
66226,CEC,25Y,8.507774613811137,20210413
66227,CECUVR,25Y,4.097928956877106,20210413
66228,CEC,25Y,8.487796249315682,20210414
66229,CECUVR,25Y,4.079560845748009,20210414
66230,CEC,25Y,8.401205618830776,20210415
66231,CECUVR,25Y,3.9718497415306864,20210415
66232,CEC,25Y,8.40432916481082,20210416
66233,CECUVR,25Y,3.97638441214343,20210416
66234,CEC,25Y,8.40432916481082,20210417
66235,CECUVR,25Y,3.97638441214343,20210417
66236,CEC,25Y,8.40432916481082,20210418
66237,CECUVR,25Y,3.97638441214343,20210418
66238,CEC,25Y,8.349621467379297,20210419
66239,CECUVR,25Y,3.946705057526323,20210419
66240,CEC,25Y,8.392291213282421,20210420
66241,CECUVR,25Y,3.979006764080117,20210420
66242,CEC,25Y,8.460900090210256,20210421
66243,CECUVR,25Y,4.019300828730921,20210421
66244,CEC,25Y,8.469566767833193,20210422
66245,CECUVR,25Y,4.100038895041469,20210422
66246,CEC,25Y,8.523986095481373,20210423
66247,CECUVR,25Y,4.101363076016806,20210423
66248,CEC,25Y,8.523986095481373,20210424
66249,CECUVR,25Y,4.101363076016806,20210424
66250,CEC,25Y,8.523986095481373,20210425
66251,CECUVR,25Y,4.101363076016806,20210425
66252,CEC,25Y,8.621291454660795,20210426
66253,CECUVR,25Y,4.168303993289135,20210426
66254,CEC,25Y,8.786364400440782,20210427
66255,CECUVR,25Y,4.198547771375183,20210427
66256,CEC,25Y,8.81558571500134,20210428
66257,CECUVR,25Y,4.177795149195807,20210428
66258,CEC,25Y,8.871818635880757,20210429
66259,CECUVR,25Y,4.188709056337436,20210429
66260,CEC,25Y,8.834660979006536,20210430
66261,CECUVR,25Y,4.130576869489899,20210430
66262,CEC,25Y,8.834660979006536,20210501
66263,CECUVR,25Y,4.130576869489899,20210501
66264,CEC,25Y,8.834660979006536,20210502
66265,CECUVR,25Y,4.130576869489899,20210502
66266,CEC,25Y,9.079340556698522,20210503
66267,CECUVR,25Y,4.306082247293408,20210503
66268,CEC,25Y,9.189664293718923,20210504
66269,CECUVR,25Y,4.327003800084772,20210504
66270,CEC,25Y,9.350904176292609,20210505
66271,CECUVR,25Y,4.548066485949343,20210505
66272,CEC,25Y,8.824527079656885,20210506
66273,CECUVR,25Y,4.384511661402857,20210506
66274,CEC,25Y,8.847290730729473,20210507
66275,CECUVR,25Y,4.299611233390022,20210507
66276,CEC,25Y,8.847290730729473,20210508
66277,CECUVR,25Y,4.299611233390022,20210508
66278,CEC,25Y,8.847290730729473,20210509
66279,CECUVR,25Y,4.299611233390022,20210509
66280,CEC,25Y,9.135056196534762,20210510
66281,CECUVR,25Y,4.335152464159564,20210510
66282,CEC,25Y,9.247920720094726,20210511
66283,CECUVR,25Y,4.403663171685501,20210511
66284,CEC,25Y,9.261193675892464,20210512
66285,CECUVR,25Y,4.450292014202639,20210512
66286,CEC,25Y,9.22577859192264,20210513
66287,CECUVR,25Y,4.288813010305059,20210513
66288,CEC,25Y,9.208006580781335,20210514
66289,CECUVR,25Y,4.257095183711557,20210514
66290,CEC,25Y,9.208006580781335,20210515
66291,CECUVR,25Y,4.257095183711557,20210515
66292,CEC,25Y,9.208006580781335,20210516
66293,CECUVR,25Y,4.257095183711557,20210516
66294,CEC,25Y,9.208006580781335,20210517
66295,CECUVR,25Y,4.257095183711557,20210517
66296,CEC,25Y,9.215370761534846,20210518
66297,CECUVR,25Y,4.332053673770675,20210518
66298,CEC,25Y,9.314277433837814,20210519
66299,CECUVR,25Y,4.399712353789975,20210519
66300,CEC,25Y,9.391695518392671,20210520
66301,CECUVR,25Y,4.4774509096179305,20210520
66302,CEC,25Y,9.407259969870708,20210521
66303,CECUVR,25Y,4.460471769936047,20210521
66304,CEC,25Y,9.407259969870708,20210522
66305,CECUVR,25Y,4.460471769936047,20210522
66306,CEC,25Y,9.407259969870708,20210523
66307,CECUVR,25Y,4.460471769936047,20210523
66308,CEC,25Y,9.452631760104534,20210524
66309,CECUVR,25Y,4.489516747286149,20210524
66310,CEC,25Y,9.424087794572976,20210525
66311,CECUVR,25Y,4.45912825352055,20210525
66312,CEC,25Y,9.368122543867274,20210526
66313,CECUVR,25Y,4.438474708188767,20210526
66314,CEC,25Y,9.305371142327123,20210527
66315,CECUVR,25Y,4.42235323136233,20210527
66316,CEC,25Y,9.269311915904076,20210528
66317,CECUVR,25Y,4.422692951338436,20210528
66318,CEC,25Y,9.269311915904076,20210529
66319,CECUVR,25Y,4.422692951338436,20210529
66320,CEC,25Y,9.269311915904076,20210530
66321,CECUVR,25Y,4.422692951338436,20210530
66322,CEC,25Y,9.28115053471432,20210531
66323,CECUVR,25Y,4.380421114228872,20210531
66324,CEC,25Y,9.268992748993398,20210601
66325,CECUVR,25Y,4.377894120766879,20210601
66326,CEC,25Y,9.143138052683277,20210602
66327,CECUVR,25Y,4.325537364758558,20210602
66328,CEC,25Y,9.10779932172816,20210603
66329,CECUVR,25Y,4.35037994919556,20210603
66330,CEC,25Y,8.934854739802379,20210604
66331,CECUVR,25Y,4.264967273384701,20210604
66332,CEC,25Y,8.934854739802379,20210605
66333,CECUVR,25Y,4.264967273384701,20210605
66334,CEC,25Y,8.934854739802379,20210606
66335,CECUVR,25Y,4.264967273384701,20210606
66336,CEC,25Y,8.934854739802379,20210607
66337,CECUVR,25Y,4.264967273384701,20210607
66338,CEC,25Y,8.840896692321131,20210608
66339,CECUVR,25Y,4.2475034837804015,20210608
66340,CEC,25Y,8.638077726591042,20210609
66341,CECUVR,25Y,4.277866054175239,20210609
66342,CEC,25Y,8.647821608368588,20210610
66343,CECUVR,25Y,4.268457447114038,20210610
66344,CEC,25Y,8.806623571676298,20210611
66345,CECUVR,25Y,4.303492708685752,20210611
66346,CEC,25Y,8.806623571676298,20210612
66347,CECUVR,25Y,4.303492708685752,20210612
66348,CEC,25Y,8.806623571676298,20210613
66349,CECUVR,25Y,4.303492708685752,20210613
66350,CEC,25Y,8.806623571676298,20210614
66351,CECUVR,25Y,4.303492708685752,20210614
66352,CEC,25Y,8.86853251734303,20210615
66353,CECUVR,25Y,4.344483342551686,20210615
66354,CEC,25Y,8.820415119988812,20210616
66355,CECUVR,25Y,4.301486340855876,20210616
66356,CEC,25Y,8.729691018195807,20210617
66357,CECUVR,25Y,4.298890522323462,20210617
66358,CEC,25Y,8.683466157621723,20210618
66359,CECUVR,25Y,4.297554466303444,20210618
66360,CEC,25Y,8.683466157621723,20210619
66361,CECUVR,25Y,4.297554466303444,20210619
66362,CEC,25Y,8.683466157621723,20210620
66363,CECUVR,25Y,4.297554466303444,20210620
66364,CEC,25Y,8.740921153502024,20210621
66365,CECUVR,25Y,4.33548288432426,20210621
66366,CEC,25Y,8.635308934171926,20210622
66367,CECUVR,25Y,4.320523103983365,20210622
66368,CEC,25Y,8.613713468443596,20210623
66369,CECUVR,25Y,4.3020125710588,20210623
66370,CEC,25Y,8.617531648428201,20210624
66371,CECUVR,25Y,4.307460362914406,20210624
66372,CEC,25Y,8.564666293003121,20210625
66373,CECUVR,25Y,4.315633192571355,20210625
66374,CEC,25Y,8.564666293003121,20210626
66375,CECUVR,25Y,4.315633192571355,20210626
66376,CEC,25Y,8.564666293003121,20210627
66377,CECUVR,25Y,4.315633192571355,20210627
66378,CEC,25Y,8.486639482671631,20210628
66379,CECUVR,25Y,4.269808769091843,20210628
66380,CEC,25Y,8.477046490603746,20210629
66381,CECUVR,25Y,4.2527922175765065,20210629
66382,CEC,25Y,8.505580391892465,20210630
66383,CECUVR,25Y,4.23493109797759,20210630
66384,CEC,25Y,8.54364428837291,20210701
66385,CECUVR,25Y,4.207777537017066,20210701
66386,CEC,25Y,8.493458693225243,20210702
66387,CECUVR,25Y,4.169874698137188,20210702
66388,CEC,25Y,8.493458693225243,20210703
66389,CECUVR,25Y,4.169874698137188,20210703
66390,CEC,25Y,8.493458693225243,20210704
66391,CECUVR,25Y,4.169874698137188,20210704
66392,CEC,25Y,8.493458693225243,20210705
66393,CECUVR,25Y,4.169874698137188,20210705
66394,CEC,25Y,8.419886474262771,20210706
66395,CECUVR,25Y,4.2129383749752725,20210706
66396,CEC,25Y,8.439349200939139,20210707
66397,CECUVR,25Y,4.259069471235777,20210707
66398,CEC,25Y,8.405113892475068,20210708
